imdb_id,name
nm5329966,Marilisa Bettoni
nm0068120,Corry Bell
nm1301690,Elena Pieri
nm0274673,Daisy Ferrero
nm0022066,Irene Aloisi
nm0174051,Juliette Compton
nm1300815,Guido Maggio
nm1019959,Michele Spada
nm0142822,Giovanni Casaleggio
nm0212121,Pietro De Vico
nm0926985,Florence Wix
nm0112983,Alfred Brown
nm5711619,Sofia Szuberla
nm0944196,Aribert Wäscher
nm8063852,Diana D'Altena
nm0927468,Robert Wiene
nm0128954,Robert Cain
nm1742397,Rudolf Raab
nm5393838,Dante Colonnello
nm0334490,Dina Gralla
nm0508836,Enzo Liberti
nm2500747,Alfonsina Lenzi
nm1168641,Carlo Vittorio Zizzari
nm0078161,Guelfo Bertocchi
nm0285548,Celeste Ford
nm7299545,Madame Baume
nm0409049,Ciccio Ingrassia
nm0884094,Renato Valente
nm0361880,Karl Harbacher
nm0358792,Virginia Hammond
nm0234088,Anita Dorris
nm5474338,Giuliana Ventre
nm1361084,Giuliana Vannucchi
nm0255851,Pedro Elviro
nm0253619,Lise Elina
nm0545858,Aurelio Marconi
nm0557806,Augusto Mastrantoni
nm0068372,Marie Bell
nm0606213,Pia Morra
nm1505022,Saro Peris
nm0518041,Corrado Lojacono
nm0698330,Anna Proclemer
nm0596837,Luciano Molinari
nm9064576,Hank Bergman
nm0952838,Loris Zanchi
nm0732651,Gertrude Robinson
nm0301562,Eugenio Galadini
nm0877998,Nico Turoff
nm0103854,Arturo Bragaglia
nm0881099,Massimo Ungaretti
nm0213937,Albert Decoeur
nm0266395,Armand Fallières
nm0889467,Diana Varallo
nm0041303,Jeanne Aubert
nm0143743,Stefania Casini
nm0785427,Mauro Serra
nm0644054,Mary Odette
nm0951385,Aleksander Zabczynski
nm0739419,Graciela Romero
nm0195525,Rocco D'Assunta
nm1000391,Gastone Bartolucci
nm0054427,Giovanni Barrella
nm2455863,Sara Starnini
nm1580208,Maria Antonietta Vigliarolo
nm0039105,Philip Ashley
nm1287900,Duilio Marrazzi
nm0177815,Franco Coop
nm0277372,Elisa Finazzi
nm0867895,Pietro Tordi
nm2507623,Lidia Benelli
nm0136823,Anna Carena
nm0633134,Nadia Niver
nm0753646,Martial Rèbe
nm0885203,Raf Vallone
nm0298889,Giacomo Furia
nm0718980,Ralph Remley
nm1878670,Siegfried Tittert
nm0257365,Adolphe Engers
nm0663550,John Parrish
nm0482142,Florence Lake
nm0822654,Ljubomir Stanojevic
nm0208264,Pia De Doses
nm0076800,Sarah Bernhardt
nm0818421,Eva Speyer
nm0162244,Luigi Cigoli
nm0823088,Wladyslaw Starewicz
nm0274102,Mario Ferrari
nm0345794,Maurizio Gueli
nm8063851,Renzo Caetani
nm0188311,Carlo Croccolo
nm0217377,Antonella Della Porta
nm0576791,Julie Meijer
nm1955900,Judith Massena
nm0750048,Stefano Rulli
nm0729480,Julian Rivero
nm1015775,Leila Umbriana
nm0026049,Rudolph Anders
nm0539011,Renato Malavasi
nm0688770,Cesare Polacco
nm0024155,Giuseppe Amato
nm1294548,Raimondo Roberti
nm0262321,Anna Eugeni
nm0323022,Leda Gloria
nm0718580,Carlo Reiter
nm0536234,Eva Magni
nm0250790,Aud Egede-Nissen
nm1579782,Renata Drago
nm0723168,Michele Riccardini
nm0079246,Annibale Betrone
nm0675848,Augusto Pescarini
nm0903145,Hans Heinrich von Twardowski
nm0759395,Renato Salvatori
nm0687223,Clementine Plessner
nm0366603,Ludwig Hartau
nm0848486,Elza Temary
nm0807580,C. Aubrey Smith
nm1994855,Rita Pagani
nm2054566,Ferruccio Ermini
nm0491238,Jacqueline Laurent
nm1714986,Nico Greffen
nm0893737,Hélène Vercors
nm0405743,Renée Héribel
nm0672058,Raimondo Penne
nm0168059,Umberto Cocchi
nm0721557,Antimo Reyner
nm2546120,Adonide Gadotti
nm1265542,Elsa D'Auro
nm0635615,Rolla Norman
nm1178764,Romano Laurienzo
nm0209142,Viktor de Kowa
nm0195258,Carlo D'Angelo
nm0783865,Larry Semon
nm1169861,Maria Laudi
nm5510833,Nadia Natali
nm1260689,Asta Gundt
nm0615698,Gianni Musy
nm0333254,Ursula Grabley
nm1160610,Giacomo Vecchi
nm1960420,Claire Kronburger
nm0147870,Pina Cei
nm0262134,Karl Etlinger
nm0610620,Ivan Mozzhukhin
nm0264607,Renzo Fabiani
nm0350524,Leda Gys
nm1149885,Guido Maraffi
nm0147526,Maria Cebotari
nm0677779,Carlo Petrangeli
nm0078261,Alfredo Bertone
nm0212442,Maria De Witt
nm1273248,Otto Treptow
nm0363754,Kasha Haroldi
nm1911067,Luigi Paradisi
nm0812163,Vinicio Sofia
nm0531962,Wallace MacDonald
nm1098519,E. Masucci
nm0207956,Corrado De Cenzo
nm0610329,Jules Moy
nm2552976,Gaetano Nobile
nm0274671,Anna Maria Ferrero
nm3922158,Giorgio Specchi
nm0749434,Valerio Ruggeri
nm0289983,Teresa Franchini
nm1258382,Geni Sadero
nm9147269,Claudio Dumiani
nm0258768,Mercedes Erdmann
nm0094348,Marco Bonetti
nm0188133,Olinto Cristina
nm1412193,Ferruccio Manzetti
nm0673393,Natale Peretti
nm1283689,Rina Maggi
nm0028944,Oscar Andriani
nm0664518,Roberto Pasetti
nm1260476,Mimi Dovia
nm0146334,Carlo Cataneo
nm0527787,Maria Pia Luzi
nm1298749,Ubaldo Cocchi
nm0600102,Luigi Montini
nm0450326,Ellen Kessler
nm0615979,Annamaria Mustari
nm1302492,Consuelo Spada
nm0195003,Rubi D'Alma
nm0457839,John Kitzmiller
nm0078728,Nino Besozzi
nm1249035,Mario Saio
nm0276442,Jole Fierro
nm0882918,Nato Vachnadze
nm0224346,Vitale Di Stefano
nm1016475,Giuseppe Pais
nm0472174,Max Kronert
nm0682530,Ettore Piergiovanni
nm0486946,Georges Lannes
nm0720076,Pyotr Repnin
nm0330280,James Gordon
nm2052057,Ruggero Paoli
nm2708567,Alberto Vestri
nm0063129,Mary Bayma-Riva
nm0001124,Cecil B. DeMille
nm0243913,Doris Duranti
nm4310429,Eleonora Mura
nm0213532,Eddy Debray
nm0045227,Ettore Baccani
nm0744484,Nini Rosso
nm0585970,Lea Migliorini
nm0850950,Mária Tasnádi Fekete
nm0590732,Milva
nm0599998,Maria Monti
nm0130018,Dora Calindri
nm1301712,Ubaldo Pittei
nm0876377,Marco Tulli
nm0289772,Lia Franca
nm0953088,Maria Zanoli
nm0598720,Renzo Montagnani
nm0521543,Carola Lotti
nm1163617,Ave Gioia Buoninconti
nm0781590,Paul Seelig
nm0853724,Carlo Tedeschi
nm0109547,Elga Brink
nm0176328,Alberto Rabagliati
nm0647435,Corrado Olmi
nm1291238,Enzo Boccacci
nm0480784,Patricia Laffan
nm1290422,Gina Montes
nm0389364,Ernst Hofmann
nm0546222,Elio Marcuzzo
nm1499946,Franco Migliorini
nm0156989,Renato Chiantoni
nm0000858,John Barrymore
nm0334603,Alexander Granach
nm0179395,Livia Cordaro
nm0545579,Nino Marchetti
nm0585481,Charles Middleton
nm2667014,Cavaliere Spadaro
nm0195208,Maurizio D'Ancora
nm0481349,Salvatore Lago
nm0891614,Amedeo Vecci
nm0743099,Milton Rosmer
nm0910016,Erich Walter
nm0377052,Anna Henkel-Grönemeyer
nm2673349,Dora Meves
nm1195476,Andrea Maroni
nm5474324,Mero Barbany
nm2491833,Gianna Ardimano
nm0682074,Walter Pidgeon
nm0597279,Cesare Moltini
nm0603761,Rina Morelli
nm1534154,Mara Cassano
nm0825596,Paul L. Stein
nm1632852,Lina Rossoni
nm0488932,Viggo Larsen
nm0303413,Graziella Galvani
nm0095255,Giancarlo Bonuglia
nm0294136,Leslie French
nm0275146,Alessandro Fersen
nm2719773,Fiorello Giraud
nm0427139,Rita Jolivet
nm0816530,Umberto Spadaro
nm0071031,Wilson Benge
nm2682393,Ida Bruni
nm9182915,Hein Meijers
nm1760152,Ida Hacker
nm0158103,Gregori Chmara
nm0544887,Mario Maranzana
nm0971245,Giovanni Spano
nm0335749,Charlotte Granville
nm0697602,Charles Prince
nm1570380,Clara Di Martignano
nm0544539,Gina Manès
nm1303935,Abe Lyman Orchestra
nm0608533,Sonia Moser
nm0021930,Giacomo Almirante
nm0785378,Domenico Serra
nm0186413,Phyllis Crane
nm2677793,Edith Stern
nm0901400,Jole Voleri
nm0195221,Goffredo D'Andrea
nm0377524,Georg Henrich
nm0184468,Giorgio Covi
nm0686783,Karl Platen
nm1169366,Sergio Reggi
nm0097967,Liù Bosisio
nm1659135,S. Polonsky
nm1215729,Luisa Aluigi
nm0667613,Nino Pavese
nm0232371,Ada Dondini
nm1291441,Rina Calabria
nm0799167,Umberto Silvestri
nm0462516,Nina Koshetz
nm1360241,Franco Massari
nm1533355,Roberto Villani
nm1291841,Maud De Mosley
nm0689907,Vanna Polverosi
nm6685436,Liuccia Baker Masoero
nm0103113,Jean Bradin
nm0517149,Mario Lodolini
nm0658332,Kiki Palmer
nm1984205,Sara Zardo
nm0682204,Giuseppe Piemontesi
nm0705359,Fred Radcliffe
nm0767410,Deddi Savagnone
nm1549276,Fulvia Gerbi
nm0681311,Franco Piavoli
nm0612864,Ferdinand Munier
nm2085889,Harry Reve
nm0135493,Dante Cappelli
nm0711031,Renato Rascel
nm1499889,Carmen Mauti
nm0524399,Angela Luce
nm0854683,Florence Temple
nm1300327,Tony Kirkland
nm1213365,Bruna Lelli
nm1291637,Stanislao Ciarli
nm1298883,Carlotta D'Arson
nm0202121,Marie-Hélène Dasté
nm1505223,Armando Zuccarelli
nm0431069,Romuald Joubé
nm1302030,Gina Romani
nm8348922,Orlitzky
nm0194848,Francesco D'Adda
nm0636755,Armando Nova
nm0603589,Geneviève Morel
nm0728967,Winni Riva
nm1301183,Gastone Monaldi
nm0155078,Amelia Chellini
nm0688996,Signora Poletti
nm1265856,Franca Gioieta
nm0523791,Antonella Lualdi
nm0647206,Egisto Olivieri
nm7240596,Sabrina Di Sepio
nm0143685,Umberto Casilini
nm5403307,Bruno Zanella
nm0679189,José Peña
nm4722964,Carla Zini
nm0274110,Mimì Ferrari
nm0011563,Laura Adani
nm0435227,Willy Kaiser-Heyl
nm0664196,Lola París
nm2488140,Riccardo Vitaliani
nm0821861,Emil Stammer
nm0003248,Fritz Rasp
nm2508691,Michele Ugazzi
nm2500519,Amos Incroci
nm1415053,Pia Blondi
nm0664703,Sig Pasquali
nm0117874,Cellio Bucchi
nm1014868,Guido Gentilini
nm1359477,Donatello Falchi
nm2039536,Gerrit Krol
nm0289907,Paul Franceschi
nm0583708,Geronimo Meynier
nm0769888,Franz Schafheitlin
nm0689113,Polidor
nm0726256,Johannes Riemann
nm0336582,Dorian Gray
nm0584745,Teddy Michaud
nm0493980,Giulia Lazzarini
nm0215823,Grazia del Rio
nm0885294,Ombretta Valmori
nm0899262,Gino Viotti
nm0034816,Nicola Arigliano
nm0179110,Bianca Maria Corbella
nm1769903,Achmed Beh
nm0922707,Frank H. Westerton
nm2609515,R. Giovannini
nm0664821,Eduardo Passarelli
nm1907315,Minna Rubino-Rossini
nm0935488,Herbert Hall Winslow
nm1986524,Salvatore Schiavo
nm1504721,Alberto De Santis
nm0681583,Ottavia Piccolo
nm1111851,Vittorio Soncini
nm0862904,Aroldo Tieri
nm0916622,Jean Weber
nm0070622,Wilhelm Bendow
nm0678323,Iván Petrovich
nm0345311,Manlio Guardabassi
nm0749431,Ruggero Ruggeri
nm0204547,Edwards Davis
nm0016287,Elsa Albani
nm0674573,Amelia Perrella
nm2068735,Herbert Nest
nm0209037,Daniel De Jonghe
nm8348918,Sapiani
nm0775597,Heinrich Schroth
nm1401455,Renato Alberini
nm1004340,Arnaldo Frassi
nm0639563,George O'Brien
nm0480814,James Laffey
nm0744408,Flora Rossini
nm0000485,Fritz Lang
nm0209740,Rina De Liguoro
nm0613904,Armida Bonocore
nm0895715,Raimondo Vianello
nm0333309,Ugo Gracci
nm0093850,Iginio Bonazzi
nm0623443,Amedeo Nazzari
nm1299557,Adolfo Giovannini
nm1986058,Mario Bozzano
nm2562364,Lidia De Marchi
nm3675487,Renato Marozzi
nm1410217,Rosetta Calavetta
nm0219013,Georges Deneubourg
nm0076131,Alex Bernard
nm2677807,Pino Mauro
nm1759962,Maria Caan
nm0578743,Lotte Menas
nm0864226,Signora Tirelli
nm0537629,Maurice Maillot
nm0732552,Dewey Robinson
nm0729866,Alfredo Rizzo
nm0548707,Julius Markow
nm0684659,Giuseppe Pinto
nm1298949,Vincenzo De Liguoro
nm0719121,Duncan Renaldo
nm1495593,Maria Giani
nm1163267,Vittorio Battarra
nm1298899,Mario Dale
nm1253447,Vittorio Tettoni
nm0554726,María Martín
nm0068943,Franca Belli
nm0129278,Clara Calamai
nm0785303,George Seroff
nm0130019,Ernesto Calindri
nm0162768,Natale Cirino
nm2487812,Percy Wynn
nm0521556,Claire Lotto
nm0764369,Gianni Santuccio
nm0190194,Rosalie Crutchley
nm0497277,Frank Lee
nm5403474,Olivo Ardizzone
nm0352120,Andrea Habay
nm0933161,Charles C. Wilson
nm0941076,Norman Wooland
nm0476535,Gerti Kutschera
nm0762718,Elena Sangro
nm0244765,Armand Dutertre
nm0753843,Raquel Ríos
nm1216547,Vincenzo Giurgola
nm0490726,Salvatore Laudani
nm0436922,Fritz Kampers
nm0483896,Georges Lampin
nm0876909,Giulio Turchetti
nm0683627,Mario Piloni
nm0056272,M. Baron
nm1007491,Henri Lesieur
nm1282905,J.N. Douvan-Tarzow
nm1159631,Augusto Magoni
nm2552710,Clara Della Guardia
nm1293383,Hector Leopold
nm1272920,Enrico Roma
nm0016641,Fritz Alberti
nm1271344,Edwige Bottini D'Altavilla
nm0059706,Cesco Baseggio
nm1817156,Ellen Douglas
nm0533006,James T. Mack
nm0021932,Luigi Almirante
nm0174627,Vittorio Congia
nm0144589,Lou Castel
nm1742316,N.N. Novitzky
nm0885098,Alida Valli
nm1991769,Ernesto Paulucci
nm0142995,Francesco Casaretti
nm0298917,Armando Furlai
nm0738305,Henri Rollan
nm3938465,Lujo Sostarich
nm0547334,Flora Mariel
nm0792130,Ann Sheridan
nm0149465,Jean Chaduc
nm0290013,Maria Grazia Francia
nm0051736,Armando Bandini
nm0298832,Curt Furburg
nm1382603,Mario Revera
nm1007047,Gianni Galavotti
nm0545352,Georges Marchal
nm1981473,Alfredo Silvestri
nm0636530,Guido Notari
nm0825923,Elio Steiner
nm0718412,Maria Reisenhofer
nm0292537,Robert Frazer
nm0798228,Aura de Silva
nm8348920,Losavitch
nm0120670,Uli Buotry
nm0312484,Alfredo Gelmi
nm0107783,Carlo Bressan
nm0016697,Luciano Albertini
nm0137567,Paolo Carlini
nm1302465,Rosetta Solari
nm0589828,Achille Millo
nm0216087,Huguette Delacroix
nm0798309,Franco Silva
nm0511183,Emil Lind
nm1430158,Marga Lindt
nm0607880,Lewis J. Mortimer
nm8348925,Svetopolt
nm0544817,Evar Maran
nm1864378,Felicitas Holz
nm0819017,Camilla Spira
nm1708298,Adolfo Paladini
nm0233614,Bianca Doria
nm0765642,Otto Sauter-Sarto
nm0311274,Bud Geary
nm8348924,Pachoutine
nm1096368,Claudio Duccini
nm3926026,Evelyn Guignard
nm0082419,Riccardo Billi
nm0602520,Franco Moraldi
nm0866508,Virgilio Tomassini
nm0335900,Emilia Mechi-Gracci
nm0726737,Mario Righetti
nm0853333,William Taylor
nm0178389,Stelvio Rosi
nm0784108,Tiziana Senatore
nm0872195,Guido Trento
nm2545801,Signore Ferraresi
nm0783615,Tonio Selwart
nm0284881,Anna Fontana
nm0556389,Lauretta Masiero
nm0182292,Romolo Costa
nm1856511,Daisy Sylvan
nm0135303,Ruggero Capodaglio
nm1271630,Alina Di Mario
nm2308299,Angelo Vianello
nm1301951,Ginette Riche
nm0520558,Linda Loredo
nm0353042,Friedl Haerlin
nm0723161,Maria Riccardi
nm0355408,Charlie Hall
nm0013193,Silvano Agosti
nm0308460,Robert Garrison
nm1162329,Amanda
nm0134564,Andrée Canti
nm0181295,Luca Cortese
nm0276417,Enzo Fiermonte
nm0037625,Antonin Artaud
nm0547329,Jeanne Marie-Laurent
nm0198272,Dorothy Dalton
nm1284931,Bruno Alecci
nm0314429,Piero Gerlini
nm0890415,Ernesto Vaser
nm0746285,Carla Rovere
nm4311011,Rosy Giambra
nm1547890,Alberto Angelini
nm0545528,Nino Marchesini
nm1508064,Guglielmo Longo
nm0070234,Virginia Benati
nm5403567,Giulio Ariani
nm0637790,Elliott Nugent
nm2486914,Attilio D'Anversa
nm0604304,Sandro Moretti
nm0496889,Billy Lee
nm0151964,Marcelle Chantal
nm0621372,Maria Pia Nardon
nm0264431,Maria Fabbri
nm2675825,Odoardo Bruno
nm0002154,Alfred Abel
nm0102916,Maurice Braddell
nm1315931,Arturo Stinga
nm0763862,Vasco Santoni
nm0053245,Guido Barbarisi
nm3925943,Alice Bishop
nm0575317,Clous van Mechelen
nm0898489,Victor Vina
nm0155080,Luigi Chellini
nm2500605,Pietro Schiavazzi
nm1298320,Angelo Bonfanti
nm0230986,Giovanni Dolfini
nm1335892,Heddy Sven
nm1204409,Eugenia Tettoni Fior
nm0727311,Adriano Rimoldi
nm1291904,Francesco Di Gennaro
nm0083747,Emil Biron
nm1896575,Mario Ronconi
nm0515967,Doris Lloyd
nm1717870,Bianca Vitagliano
nm0083157,Francesca Biondi
nm0243382,Gaston Dupray
nm0762248,Stefania Sandrelli
nm1296632,Alda Borelli
nm0897585,Claudio Villa
nm0561962,Gustav May
nm5394231,Giliana D'Olivo
nm2736537,Giuseppe Sichel
nm0693043,Lydia Potechina
nm6208387,Gianni Pancani
nm0727333,Nicolas Rimsky
nm0231241,Daniel Dolski
nm0169997,Arielle Coigney
nm0804434,Max Skladanowsky
nm0265390,Samson Fainsilber
nm0503227,Vittoria Lepanto
nm0366586,William S. Hart
nm0408664,Alfredo Infusini
nm0650750,Silvio Orsini
nm0231876,François-Paul Donadio
nm0468288,Ivan Koval-Samborsky
nm0528139,Abe Lyman
nm2683588,Clarence Bell
nm0312595,Donatella Gemmò
nm2123103,Suzanne Lorcia
nm0903957,Peter Voß
nm0546202,Yolanda Marcus
nm0039381,Earl Askam
nm0899597,Lola Visconti-Brignone
nm1242308,Adolfo Spesca
nm0047625,Alfred Baillou
nm1086108,Luciano Mesfun
nm1291436,Adrien Caillard
nm0314314,Adolfo Geri
